CellID,UMAP1,UMAP2
26_human_embryo_E-MTAB-3929:ERR1041606_Aligned.sortedByCoord.out.bam,-0.015186818,14.322015
26_human_embryo_E-MTAB-3929:ERR1041607_Aligned.sortedByCoord.out.bam,0.14059927,14.322876
26_human_embryo_E-MTAB-3929:ERR1041608_Aligned.sortedByCoord.out.bam,-0.12777342,14.375341
26_human_embryo_E-MTAB-3929:ERR1041609_Aligned.sortedByCoord.out.bam,-0.38632414,14.425457
26_human_embryo_E-MTAB-3929:ERR1041610_Aligned.sortedByCoord.out.bam,0.17034538,14.262803
26_human_embryo_E-MTAB-3929:ERR1041611_Aligned.sortedByCoord.out.bam,-0.5133836,13.868185
26_human_embryo_E-MTAB-3929:ERR1041612_Aligned.sortedByCoord.out.bam,-0.038608212,14.120078
26_human_embryo_E-MTAB-3929:ERR1041613_Aligned.sortedByCoord.out.bam,0.049082186,14.307741
26_human_embryo_E-MTAB-3929:ERR1041614_Aligned.sortedByCoord.out.bam,12.041515,12.703059
26_human_embryo_E-MTAB-3929:ERR1041615_Aligned.sortedByCoord.out.bam,7.3178253,9.807813
26_human_embryo_E-MTAB-3929:ERR1041616_Aligned.sortedByCoord.out.bam,7.7278523,9.440335
26_human_embryo_E-MTAB-3929:ERR1041617_Aligned.sortedByCoord.out.bam,12.293329,12.576439
26_human_embryo_E-MTAB-3929:ERR1041618_Aligned.sortedByCoord.out.bam,6.6581187,10.76755
26_human_embryo_E-MTAB-3929:ERR1041619_Aligned.sortedByCoord.out.bam,10.43567,12.282498
26_human_embryo_E-MTAB-3929:ERR1041620_Aligned.sortedByCoord.out.bam,8.188128,11.281949
26_human_embryo_E-MTAB-3929:ERR1041621_Aligned.sortedByCoord.out.bam,6.94474,11.295106
26_human_embryo_E-MTAB-3929:ERR1041622_Aligned.sortedByCoord.out.bam,7.9264975,10.789346
26_human_embryo_E-MTAB-3929:ERR1041623_Aligned.sortedByCoord.out.bam,8.702656,10.960795
26_human_embryo_E-MTAB-3929:ERR1041624_Aligned.sortedByCoord.out.bam,9.766715,11.4424515
26_human_embryo_E-MTAB-3929:ERR1041625_Aligned.sortedByCoord.out.bam,10.830597,12.973981
26_human_embryo_E-MTAB-3929:ERR1041626_Aligned.sortedByCoord.out.bam,9.695777,11.840417
26_human_embryo_E-MTAB-3929:ERR1041627_Aligned.sortedByCoord.out.bam,10.81693,13.205989
26_human_embryo_E-MTAB-3929:ERR1041628_Aligned.sortedByCoord.out.bam,10.790223,13.177564
26_human_embryo_E-MTAB-3929:ERR1041629_Aligned.sortedByCoord.out.bam,11.009144,13.148709
26_human_embryo_E-MTAB-3929:ERR1041630_Aligned.sortedByCoord.out.bam,9.149508,11.167068
26_human_embryo_E-MTAB-3929:ERR1041631_Aligned.sortedByCoord.out.bam,8.337992,10.975781
26_human_embryo_E-MTAB-3929:ERR1041632_Aligned.sortedByCoord.out.bam,6.8120456,11.543702
26_human_embryo_E-MTAB-3929:ERR1041633_Aligned.sortedByCoord.out.bam,11.335497,13.000871
26_human_embryo_E-MTAB-3929:ERR1041634_Aligned.sortedByCoord.out.bam,11.392935,13.043576
26_human_embryo_E-MTAB-3929:ERR1041635_Aligned.sortedByCoord.out.bam,6.7620153,11.416581
26_human_embryo_E-MTAB-3929:ERR1041636_Aligned.sortedByCoord.out.bam,11.538213,13.157722
26_human_embryo_E-MTAB-3929:ERR1041637_Aligned.sortedByCoord.out.bam,10.270268,12.727556
26_human_embryo_E-MTAB-3929:ERR1041638_Aligned.sortedByCoord.out.bam,8.850026,11.829697
26_human_embryo_E-MTAB-3929:ERR1041639_Aligned.sortedByCoord.out.bam,11.072981,13.34757
26_human_embryo_E-MTAB-3929:ERR1041640_Aligned.sortedByCoord.out.bam,11.181984,13.055914
26_human_embryo_E-MTAB-3929:ERR1041641_Aligned.sortedByCoord.out.bam,11.248708,13.309158
26_human_embryo_E-MTAB-3929:ERR1041642_Aligned.sortedByCoord.out.bam,11.37728,13.550973
26_human_embryo_E-MTAB-3929:ERR1041643_Aligned.sortedByCoord.out.bam,11.176519,13.498137
26_human_embryo_E-MTAB-3929:ERR1041644_Aligned.sortedByCoord.out.bam,11.390694,13.5792265
26_human_embryo_E-MTAB-3929:ERR1041645_Aligned.sortedByCoord.out.bam,11.052004,13.523151
26_human_embryo_E-MTAB-3929:ERR1041646_Aligned.sortedByCoord.out.bam,11.309016,13.625727
26_human_embryo_E-MTAB-3929:ERR1041647_Aligned.sortedByCoord.out.bam,11.244977,13.546841
26_human_embryo_E-MTAB-3929:ERR1041648_Aligned.sortedByCoord.out.bam,11.322466,13.504064
26_human_embryo_E-MTAB-3929:ERR1041649_Aligned.sortedByCoord.out.bam,11.113309,13.555161
26_human_embryo_E-MTAB-3929:ERR1041650_Aligned.sortedByCoord.out.bam,11.179911,13.577723
26_human_embryo_E-MTAB-3929:ERR1041651_Aligned.sortedByCoord.out.bam,7.8572154,10.199204
26_human_embryo_E-MTAB-3929:ERR1041652_Aligned.sortedByCoord.out.bam,6.8237886,11.165621
26_human_embryo_E-MTAB-3929:ERR1041653_Aligned.sortedByCoord.out.bam,6.8726006,11.113422
26_human_embryo_E-MTAB-3929:ERR1041654_Aligned.sortedByCoord.out.bam,7.858706,10.094898
26_human_embryo_E-MTAB-3929:ERR1041655_Aligned.sortedByCoord.out.bam,7.2737107,10.762801
26_human_embryo_E-MTAB-3929:ERR1041656_Aligned.sortedByCoord.out.bam,8.021224,10.171543
26_human_embryo_E-MTAB-3929:ERR1041657_Aligned.sortedByCoord.out.bam,11.051723,11.0649805
26_human_embryo_E-MTAB-3929:ERR1041658_Aligned.sortedByCoord.out.bam,9.948571,11.088901
