CellID,UMAP1,UMAP2
52_mouse_sympatho_GSE99933:SRR5675197_Aligned.sortedByCoord.out.bam,12.646821,0.116357215
52_mouse_sympatho_GSE99933:SRR5675198_Aligned.sortedByCoord.out.bam,11.862191,11.281407
52_mouse_sympatho_GSE99933:SRR5675199_Aligned.sortedByCoord.out.bam,14.490593,0.7626787
52_mouse_sympatho_GSE99933:SRR5675200_Aligned.sortedByCoord.out.bam,-6.316091,0.21695012
52_mouse_sympatho_GSE99933:SRR5675201_Aligned.sortedByCoord.out.bam,12.650181,1.2044077
52_mouse_sympatho_GSE99933:SRR5675202_Aligned.sortedByCoord.out.bam,13.366948,11.851752
52_mouse_sympatho_GSE99933:SRR5675203_Aligned.sortedByCoord.out.bam,14.430514,0.23159683
52_mouse_sympatho_GSE99933:SRR5675204_Aligned.sortedByCoord.out.bam,13.542637,10.135868
52_mouse_sympatho_GSE99933:SRR5675205_Aligned.sortedByCoord.out.bam,-3.132817,1.8959107
52_mouse_sympatho_GSE99933:SRR5675206_Aligned.sortedByCoord.out.bam,-4.759286,2.3381984
52_mouse_sympatho_GSE99933:SRR5675207_Aligned.sortedByCoord.out.bam,14.441484,-0.27104315
52_mouse_sympatho_GSE99933:SRR5675208_Aligned.sortedByCoord.out.bam,-5.562784,-0.8115997
52_mouse_sympatho_GSE99933:SRR5675209_Aligned.sortedByCoord.out.bam,13.681338,10.666738
52_mouse_sympatho_GSE99933:SRR5675210_Aligned.sortedByCoord.out.bam,8.826476,5.241902
52_mouse_sympatho_GSE99933:SRR5675211_Aligned.sortedByCoord.out.bam,-5.984943,-0.4891513
52_mouse_sympatho_GSE99933:SRR5675212_Aligned.sortedByCoord.out.bam,11.596748,-0.05414574
52_mouse_sympatho_GSE99933:SRR5675213_Aligned.sortedByCoord.out.bam,8.008502,6.8142614
52_mouse_sympatho_GSE99933:SRR5675214_Aligned.sortedByCoord.out.bam,-4.884821,1.9692785
52_mouse_sympatho_GSE99933:SRR5675215_Aligned.sortedByCoord.out.bam,-3.517288,1.8978463
52_mouse_sympatho_GSE99933:SRR5675216_Aligned.sortedByCoord.out.bam,13.251647,11.3144
52_mouse_sympatho_GSE99933:SRR5675217_Aligned.sortedByCoord.out.bam,13.033589,10.684933
52_mouse_sympatho_GSE99933:SRR5675218_Aligned.sortedByCoord.out.bam,10.415112,2.8113492
52_mouse_sympatho_GSE99933:SRR5675219_Aligned.sortedByCoord.out.bam,12.09128,10.434744
52_mouse_sympatho_GSE99933:SRR5675220_Aligned.sortedByCoord.out.bam,14.008206,10.831216
52_mouse_sympatho_GSE99933:SRR5675221_Aligned.sortedByCoord.out.bam,12.952444,10.950831
52_mouse_sympatho_GSE99933:SRR5675222_Aligned.sortedByCoord.out.bam,-5.8011627,0.4482158
52_mouse_sympatho_GSE99933:SRR5675223_Aligned.sortedByCoord.out.bam,9.351681,2.6213932
52_mouse_sympatho_GSE99933:SRR5675224_Aligned.sortedByCoord.out.bam,-4.0332294,1.6055542
52_mouse_sympatho_GSE99933:SRR5675225_Aligned.sortedByCoord.out.bam,14.538375,0.12323507
52_mouse_sympatho_GSE99933:SRR5675226_Aligned.sortedByCoord.out.bam,8.507751,7.306983
52_mouse_sympatho_GSE99933:SRR5675227_Aligned.sortedByCoord.out.bam,14.038876,11.198816
52_mouse_sympatho_GSE99933:SRR5675228_Aligned.sortedByCoord.out.bam,14.453895,0.030981267
52_mouse_sympatho_GSE99933:SRR5675229_Aligned.sortedByCoord.out.bam,8.354255,5.614529
52_mouse_sympatho_GSE99933:SRR5675230_Aligned.sortedByCoord.out.bam,14.129198,-0.6748286
52_mouse_sympatho_GSE99933:SRR5675231_Aligned.sortedByCoord.out.bam,13.087745,12.248486
52_mouse_sympatho_GSE99933:SRR5675232_Aligned.sortedByCoord.out.bam,-5.1508493,-0.60312647
52_mouse_sympatho_GSE99933:SRR5675233_Aligned.sortedByCoord.out.bam,14.458503,10.301878
52_mouse_sympatho_GSE99933:SRR5675234_Aligned.sortedByCoord.out.bam,10.334037,2.8576965
52_mouse_sympatho_GSE99933:SRR5675235_Aligned.sortedByCoord.out.bam,13.154803,1.0471078
52_mouse_sympatho_GSE99933:SRR5675236_Aligned.sortedByCoord.out.bam,-3.8346589,3.0863197
52_mouse_sympatho_GSE99933:SRR5675237_Aligned.sortedByCoord.out.bam,13.021311,0.8003679
52_mouse_sympatho_GSE99933:SRR5675238_Aligned.sortedByCoord.out.bam,11.921227,10.937212
52_mouse_sympatho_GSE99933:SRR5675239_Aligned.sortedByCoord.out.bam,13.574215,11.9041395
52_mouse_sympatho_GSE99933:SRR5675240_Aligned.sortedByCoord.out.bam,12.578937,11.839992
52_mouse_sympatho_GSE99933:SRR5675242_Aligned.sortedByCoord.out.bam,-6.435647,0.40719777
52_mouse_sympatho_GSE99933:SRR5675243_Aligned.sortedByCoord.out.bam,-5.7648096,1.3887345
52_mouse_sympatho_GSE99933:SRR5675244_Aligned.sortedByCoord.out.bam,11.471807,2.107314
52_mouse_sympatho_GSE99933:SRR5675245_Aligned.sortedByCoord.out.bam,10.7569475,9.776195
52_mouse_sympatho_GSE99933:SRR5675246_Aligned.sortedByCoord.out.bam,14.46481,-0.8570263
52_mouse_sympatho_GSE99933:SRR5675247_Aligned.sortedByCoord.out.bam,12.443447,11.361315
52_mouse_sympatho_GSE99933:SRR5675248_Aligned.sortedByCoord.out.bam,11.632112,10.608247
52_mouse_sympatho_GSE99933:SRR5675249_Aligned.sortedByCoord.out.bam,12.886186,12.305763
52_mouse_sympatho_GSE99933:SRR5675250_Aligned.sortedByCoord.out.bam,13.322756,9.368005
52_mouse_sympatho_GSE99933:SRR5675251_Aligned.sortedByCoord.out.bam,-3.9867659,2.7429981
52_mouse_sympatho_GSE99933:SRR5675252_Aligned.sortedByCoord.out.bam,-2.3706048,3.3057027
52_mouse_sympatho_GSE99933:SRR5675253_Aligned.sortedByCoord.out.bam,-3.9697297,2.7131882
52_mouse_sympatho_GSE99933:SRR5675254_Aligned.sortedByCoord.out.bam,-4.0628715,0.06070178
52_mouse_sympatho_GSE99933:SRR5675255_Aligned.sortedByCoord.out.bam,11.425695,11.087538
52_mouse_sympatho_GSE99933:SRR5675256_Aligned.sortedByCoord.out.bam,8.5519285,6.690081
52_mouse_sympatho_GSE99933:SRR5675257_Aligned.sortedByCoord.out.bam,9.904338,9.339872
52_mouse_sympatho_GSE99933:SRR5675258_Aligned.sortedByCoord.out.bam,-2.5181522,3.319718
52_mouse_sympatho_GSE99933:SRR5675259_Aligned.sortedByCoord.out.bam,12.482659,9.773782
52_mouse_sympatho_GSE99933:SRR5675260_Aligned.sortedByCoord.out.bam,-4.995309,-0.8235357
52_mouse_sympatho_GSE99933:SRR5675261_Aligned.sortedByCoord.out.bam,13.474535,12.062232
52_mouse_sympatho_GSE99933:SRR5675262_Aligned.sortedByCoord.out.bam,12.379479,8.773958
52_mouse_sympatho_GSE99933:SRR5675263_Aligned.sortedByCoord.out.bam,-3.5503325,2.9766452
52_mouse_sympatho_GSE99933:SRR5675264_Aligned.sortedByCoord.out.bam,13.38318,1.4182717
52_mouse_sympatho_GSE99933:SRR5675265_Aligned.sortedByCoord.out.bam,9.5542,1.4032362
52_mouse_sympatho_GSE99933:SRR5675266_Aligned.sortedByCoord.out.bam,-4.0888014,1.5958414
52_mouse_sympatho_GSE99933:SRR5675267_Aligned.sortedByCoord.out.bam,-3.7055933,0.67962235
52_mouse_sympatho_GSE99933:SRR5675268_Aligned.sortedByCoord.out.bam,13.859886,10.582131
52_mouse_sympatho_GSE99933:SRR5675269_Aligned.sortedByCoord.out.bam,13.2333765,1.0307554
52_mouse_sympatho_GSE99933:SRR5675270_Aligned.sortedByCoord.out.bam,13.38992,9.927201
52_mouse_sympatho_GSE99933:SRR5675271_Aligned.sortedByCoord.out.bam,-6.0760503,0.3730219
52_mouse_sympatho_GSE99933:SRR5675272_Aligned.sortedByCoord.out.bam,14.571281,0.38951004
52_mouse_sympatho_GSE99933:SRR5675273_Aligned.sortedByCoord.out.bam,-4.818757,0.8923872
52_mouse_sympatho_GSE99933:SRR5675274_Aligned.sortedByCoord.out.bam,11.848042,12.099757
52_mouse_sympatho_GSE99933:SRR5675275_Aligned.sortedByCoord.out.bam,13.1575365,11.2673645
52_mouse_sympatho_GSE99933:SRR5675276_Aligned.sortedByCoord.out.bam,-5.2348166,1.7790676
52_mouse_sympatho_GSE99933:SRR5675277_Aligned.sortedByCoord.out.bam,10.138433,3.0119755
52_mouse_sympatho_GSE99933:SRR5675278_Aligned.sortedByCoord.out.bam,10.843134,9.975528
52_mouse_sympatho_GSE99933:SRR5675279_Aligned.sortedByCoord.out.bam,9.555572,5.5105433
52_mouse_sympatho_GSE99933:SRR5675280_Aligned.sortedByCoord.out.bam,9.269973,6.30481
52_mouse_sympatho_GSE99933:SRR5675281_Aligned.sortedByCoord.out.bam,11.298546,-0.71581393
52_mouse_sympatho_GSE99933:SRR5675282_Aligned.sortedByCoord.out.bam,13.107644,11.510929
52_mouse_sympatho_GSE99933:SRR5675283_Aligned.sortedByCoord.out.bam,11.968435,11.957422
52_mouse_sympatho_GSE99933:SRR5675284_Aligned.sortedByCoord.out.bam,11.5366535,0.94862825
52_mouse_sympatho_GSE99933:SRR5675285_Aligned.sortedByCoord.out.bam,13.32696,-0.523263
52_mouse_sympatho_GSE99933:SRR5675286_Aligned.sortedByCoord.out.bam,7.044453,1.9003712
52_mouse_sympatho_GSE99933:SRR5675287_Aligned.sortedByCoord.out.bam,14.098783,1.2987033
52_mouse_sympatho_GSE99933:SRR5675289_Aligned.sortedByCoord.out.bam,9.971511,3.8400397
52_mouse_sympatho_GSE99933:SRR5675290_Aligned.sortedByCoord.out.bam,-4.123213,1.2815777
52_mouse_sympatho_GSE99933:SRR5675291_Aligned.sortedByCoord.out.bam,11.76108,10.574849
52_mouse_sympatho_GSE99933:SRR5675292_Aligned.sortedByCoord.out.bam,10.450012,9.959682
52_mouse_sympatho_GSE99933:SRR5675293_Aligned.sortedByCoord.out.bam,12.612308,11.518519
52_mouse_sympatho_GSE99933:SRR5675294_Aligned.sortedByCoord.out.bam,12.792301,11.135518
52_mouse_sympatho_GSE99933:SRR5675295_Aligned.sortedByCoord.out.bam,11.172935,-0.33135116
52_mouse_sympatho_GSE99933:SRR5675296_Aligned.sortedByCoord.out.bam,8.891981,6.8651657
52_mouse_sympatho_GSE99933:SRR5675297_Aligned.sortedByCoord.out.bam,12.908788,10.863221
52_mouse_sympatho_GSE99933:SRR5675298_Aligned.sortedByCoord.out.bam,11.700924,-0.88078165
52_mouse_sympatho_GSE99933:SRR5675299_Aligned.sortedByCoord.out.bam,9.306823,5.5031476
52_mouse_sympatho_GSE99933:SRR5675300_Aligned.sortedByCoord.out.bam,13.461071,0.82732695
52_mouse_sympatho_GSE99933:SRR5675301_Aligned.sortedByCoord.out.bam,13.42428,11.00535
52_mouse_sympatho_GSE99933:SRR5675302_Aligned.sortedByCoord.out.bam,-4.8595285,2.502159
52_mouse_sympatho_GSE99933:SRR5675303_Aligned.sortedByCoord.out.bam,7.0571675,1.6681212
52_mouse_sympatho_GSE99933:SRR5675304_Aligned.sortedByCoord.out.bam,-4.1251597,-0.61529094
52_mouse_sympatho_GSE99933:SRR5675305_Aligned.sortedByCoord.out.bam,-2.3523068,3.2224927
52_mouse_sympatho_GSE99933:SRR5675306_Aligned.sortedByCoord.out.bam,11.727166,-0.6136082
52_mouse_sympatho_GSE99933:SRR5675307_Aligned.sortedByCoord.out.bam,14.387792,0.08437947
52_mouse_sympatho_GSE99933:SRR5675308_Aligned.sortedByCoord.out.bam,13.916892,0.8492566
52_mouse_sympatho_GSE99933:SRR5675309_Aligned.sortedByCoord.out.bam,-6.3226414,0.5996736
52_mouse_sympatho_GSE99933:SRR5675310_Aligned.sortedByCoord.out.bam,11.2595825,1.8057424
52_mouse_sympatho_GSE99933:SRR5675311_Aligned.sortedByCoord.out.bam,11.648351,-0.7804995
52_mouse_sympatho_GSE99933:SRR5675312_Aligned.sortedByCoord.out.bam,-4.999197,0.19420035
52_mouse_sympatho_GSE99933:SRR5675313_Aligned.sortedByCoord.out.bam,13.423516,11.319971
52_mouse_sympatho_GSE99933:SRR5675314_Aligned.sortedByCoord.out.bam,14.335165,-0.48944685
52_mouse_sympatho_GSE99933:SRR5675315_Aligned.sortedByCoord.out.bam,12.977903,11.473678
52_mouse_sympatho_GSE99933:SRR5675316_Aligned.sortedByCoord.out.bam,14.536331,-0.39218506
52_mouse_sympatho_GSE99933:SRR5675317_Aligned.sortedByCoord.out.bam,-3.6007242,3.0737076
52_mouse_sympatho_GSE99933:SRR5675318_Aligned.sortedByCoord.out.bam,14.414902,0.62154
52_mouse_sympatho_GSE99933:SRR5675319_Aligned.sortedByCoord.out.bam,11.128668,-0.46362898
52_mouse_sympatho_GSE99933:SRR5675320_Aligned.sortedByCoord.out.bam,-4.200438,2.8035185
52_mouse_sympatho_GSE99933:SRR5675321_Aligned.sortedByCoord.out.bam,13.56855,9.692079
52_mouse_sympatho_GSE99933:SRR5675322_Aligned.sortedByCoord.out.bam,-4.5665627,1.4782945
52_mouse_sympatho_GSE99933:SRR5675323_Aligned.sortedByCoord.out.bam,14.050576,0.12985323
52_mouse_sympatho_GSE99933:SRR5675324_Aligned.sortedByCoord.out.bam,-5.5623803,-0.4345973
52_mouse_sympatho_GSE99933:SRR5675325_Aligned.sortedByCoord.out.bam,-3.4201248,3.1931403
52_mouse_sympatho_GSE99933:SRR5675326_Aligned.sortedByCoord.out.bam,14.512324,-0.82080764
52_mouse_sympatho_GSE99933:SRR5675327_Aligned.sortedByCoord.out.bam,-3.9844484,3.111533
52_mouse_sympatho_GSE99933:SRR5675328_Aligned.sortedByCoord.out.bam,11.785454,11.025916
52_mouse_sympatho_GSE99933:SRR5675329_Aligned.sortedByCoord.out.bam,12.024242,10.541463
52_mouse_sympatho_GSE99933:SRR5675330_Aligned.sortedByCoord.out.bam,10.156266,3.4316828
52_mouse_sympatho_GSE99933:SRR5675331_Aligned.sortedByCoord.out.bam,-3.5832763,2.0756764
52_mouse_sympatho_GSE99933:SRR5675332_Aligned.sortedByCoord.out.bam,-6.0654507,-0.07161112
52_mouse_sympatho_GSE99933:SRR5675333_Aligned.sortedByCoord.out.bam,-2.595851,3.4367824
52_mouse_sympatho_GSE99933:SRR5675334_Aligned.sortedByCoord.out.bam,14.307443,0.19160357
52_mouse_sympatho_GSE99933:SRR5675335_Aligned.sortedByCoord.out.bam,8.27047,5.3096237
52_mouse_sympatho_GSE99933:SRR5675336_Aligned.sortedByCoord.out.bam,-5.317315,-0.79511493
52_mouse_sympatho_GSE99933:SRR5675337_Aligned.sortedByCoord.out.bam,12.127851,0.32394493
52_mouse_sympatho_GSE99933:SRR5675338_Aligned.sortedByCoord.out.bam,14.264104,-0.6486623
52_mouse_sympatho_GSE99933:SRR5675339_Aligned.sortedByCoord.out.bam,14.453896,0.57656324
52_mouse_sympatho_GSE99933:SRR5675340_Aligned.sortedByCoord.out.bam,8.076792,6.7434955
52_mouse_sympatho_GSE99933:SRR5675341_Aligned.sortedByCoord.out.bam,13.492823,11.344029
52_mouse_sympatho_GSE99933:SRR5675342_Aligned.sortedByCoord.out.bam,9.411584,5.648205
52_mouse_sympatho_GSE99933:SRR5675343_Aligned.sortedByCoord.out.bam,13.343292,9.4512205
52_mouse_sympatho_GSE99933:SRR5675344_Aligned.sortedByCoord.out.bam,14.190324,0.40666664
52_mouse_sympatho_GSE99933:SRR5675345_Aligned.sortedByCoord.out.bam,-5.187634,1.1078036
52_mouse_sympatho_GSE99933:SRR5675346_Aligned.sortedByCoord.out.bam,14.414025,10.184452
52_mouse_sympatho_GSE99933:SRR5675347_Aligned.sortedByCoord.out.bam,-3.549642,1.8875245
52_mouse_sympatho_GSE99933:SRR5675348_Aligned.sortedByCoord.out.bam,11.57242,-0.18048897
52_mouse_sympatho_GSE99933:SRR5675349_Aligned.sortedByCoord.out.bam,12.607294,11.8801775
52_mouse_sympatho_GSE99933:SRR5675350_Aligned.sortedByCoord.out.bam,12.0818615,-0.84069186
52_mouse_sympatho_GSE99933:SRR5675351_Aligned.sortedByCoord.out.bam,12.2895975,11.748357
52_mouse_sympatho_GSE99933:SRR5675352_Aligned.sortedByCoord.out.bam,11.957646,11.726331
52_mouse_sympatho_GSE99933:SRR5675353_Aligned.sortedByCoord.out.bam,12.161392,-0.45546713
52_mouse_sympatho_GSE99933:SRR5675354_Aligned.sortedByCoord.out.bam,9.690168,4.94399
52_mouse_sympatho_GSE99933:SRR5675355_Aligned.sortedByCoord.out.bam,-5.7151356,-0.93857074
52_mouse_sympatho_GSE99933:SRR5675356_Aligned.sortedByCoord.out.bam,-4.147086,2.4602985
52_mouse_sympatho_GSE99933:SRR5675357_Aligned.sortedByCoord.out.bam,9.42261,3.0630186
52_mouse_sympatho_GSE99933:SRR5675358_Aligned.sortedByCoord.out.bam,13.7588,10.259604
52_mouse_sympatho_GSE99933:SRR5675359_Aligned.sortedByCoord.out.bam,10.231751,9.524209
52_mouse_sympatho_GSE99933:SRR5675360_Aligned.sortedByCoord.out.bam,-4.5619197,3.41218e-05
52_mouse_sympatho_GSE99933:SRR5675361_Aligned.sortedByCoord.out.bam,14.813223,-0.14361797
52_mouse_sympatho_GSE99933:SRR5675362_Aligned.sortedByCoord.out.bam,12.660637,10.59626
52_mouse_sympatho_GSE99933:SRR5675363_Aligned.sortedByCoord.out.bam,-3.4427967,3.1515737
52_mouse_sympatho_GSE99933:SRR5675364_Aligned.sortedByCoord.out.bam,-3.8787026,1.0576406
52_mouse_sympatho_GSE99933:SRR5675365_Aligned.sortedByCoord.out.bam,-6.41365,0.52985466
52_mouse_sympatho_GSE99933:SRR5675366_Aligned.sortedByCoord.out.bam,13.619949,-0.20807032
52_mouse_sympatho_GSE99933:SRR5675367_Aligned.sortedByCoord.out.bam,-3.3912728,0.8211304
52_mouse_sympatho_GSE99933:SRR5675368_Aligned.sortedByCoord.out.bam,12.485558,10.148389
52_mouse_sympatho_GSE99933:SRR5675369_Aligned.sortedByCoord.out.bam,9.79146,9.353284
52_mouse_sympatho_GSE99933:SRR5675370_Aligned.sortedByCoord.out.bam,-4.1820006,1.3936515
52_mouse_sympatho_GSE99933:SRR5675371_Aligned.sortedByCoord.out.bam,11.48795,10.889485
52_mouse_sympatho_GSE99933:SRR5675372_Aligned.sortedByCoord.out.bam,8.762537,8.871435
52_mouse_sympatho_GSE99933:SRR5675373_Aligned.sortedByCoord.out.bam,12.06628,9.782969
